sku; id
CCL-LR-016; ÖLKÜHLER Land Rover RANGE ROVER III, RANGE ROVER IV, RANGE ROVER SPORT ; 175598413879
CCL-LR-017; ÖLKÜHLER Land Rover DISCOVERY IV, RANGE ROVER SPORT ; 175598414011
CCL-LR-018; ÖLKÜHLER Land Rover RANGE ROVER III, RANGE ROVER SPORT ; 175598414099
CCL-LR-019; ÖLKÜHLER ENG 5.0 LAND ROVER DISCOVERY IV L319 09-18 , RANGE ROVER SPORT I 09-13 ; 175598414380
CCL-LR-020; ÖLKÜHLER MIT FILTER Land Rover RANGE ROVER III,RANGE ROVER IV,RANGE ROVER SPORT ; 175598414545
CCL-LR-021; ÖLKÜHLER Land Rover, DEFENDER [1990 - 2016], DISCOVERY II [1998 - 2004] ; 175598414633
CCL-ME-005; ÖLFILTER OHNE KÜHLER MB W212,C207,C209,C219,W203,W204,CL203,SPRINTER A2721800510; 175598414753
CCL-ME-005A; ÖLKÜHLER MIT FILTER MB W212,C207,C209,C219,W203,W204,CL203,SPRINTER 2721800510; 175598414844
CCL-ME-008; ÖLKÜHLER MIT FILTER Jeep, COMPASS [2006 - ], PATRIOT [2007 - 2018] 6511800610; 175598414973
CCL-ME-009; ÖLKÜHLER MB W212,C207,C209,W639,W463,X164,S C216,SPRINTER 2721880001; 175598415125
CCL-ME-012; ÖLKÜHLER MERCEDES MOTOR 4.0CDI: E W211, G W463, M W163, S W220, 6281880201; 175598415258
CCL-ME-013; ÖLKÜHLER MB E W212,E C207,C W204,GLK X204,S W221 2761880001; 175598415378
CCL-ME-014; ÖLKÜHLER Mercedes Benz CLA C117 X117, A W176, B W246 W242, GLA X156 1-1063-403; 175598415526
CCL-ME-016; ÖLKÜHLER MB CLK C209,C W203 S203,CLC CL203,E W210 S210,SPRINTER A6121880301; 175598415735
CCL-ME-017; ÖLKÜHLER MERCEDES E W210 3.2CDI, M W163 2.7CDI 6131880101; 175598415878
CCL-ME-018; ÖLKÜHLER MB GLC X253 C253,C W205,S W222,E W213,AMG GT C190 995001900; 175598415982
CCL-ME-022; ÖLKÜHLER MB E W212,E C207,C W204,SLC R172 A2711880301; 175598416096
CCL-ME-023; ÖLKÜHLER Jeep, COMPASS [2006 - ], PATRIOT [2007 - 2018] 6511800665; 175598416255
CCL-ME-025; ÖLKÜHLER MB GLC X253 C253,C W205,S W222,E W213,S coupe C217 0995001300; 175598416380
CCL-ME-026; ÖLFILTER OHNE KÜHLER MB E W212,C W204,SLK R172 2711801410; 175598416879
CCL-MS-000; ÖLKÜHLER Jeep, COMPASS [2006 - ], PATRIOT [2007 - 2018] 2920A141; 175598417028
CCL-MS-001; ÖLKÜHLER FÜR AUTOMATIKGETRIEBE Mitsubishi ASX,LANCER VIII,OUTLANDER III 2920A103; 175598417196
CCL-MZ-004; ÖLKÜHLER MAZDA 3 1.6/2.0 08-14 , MAZDA 5 2.0 2010- FSKC199F0; 175598417306
CCL-NS-003; ÖLKÜHLER MIT FILTER Nissan, NV400 [2011 - ], X-TRAIL T32 [2013 - ] 1520000Q0L; 175598417486
CCL-NS-004; ÖLKÜHLER NISSAN JUKE 1.6 69KW, 86KW 10-, QASHQAI II 1.2DIG 85KW 13- 21606-3JX2C; 175598417665
CCL-NS-005; ÖLKÜHLER NISSAN JUKE 1.6 2010- , NISSAN QASHQAI 1.6 2010- CCL-NS-005; 175598417858
CCL-NS-006; ÖLKÜHLER Nissan, MICRA III K12 [2002 - 2010], NOTE E12 [2012 - ] 21606-3JX0B; 175598418008
CCL-NS-007; ÖLKÜHLER Nissan, X-TRAIL T32 [2013 - ], ROGUE [2007 - 2016] 21606-3VX0A; 175598418115
CCL-NS-008; ÖLKÜHLER MIT FILTER MOTOR 1.5DCI NISSAN QASHQAI 2018- , NV250 2019- 2130500Q0C; 175598418203
CCL-PE-000; ÖLKÜHLER Peugeot 3008,5008,508 I,2008 I,208 I,308 II,5008 II,3008 9807979380; 175598418288
CCL-PE-001; ÖLKÜHLER Citroen C3 I, C3 II, C5 II, C5 I, DS3 ; 175598418357
CCL-PE-002; ÖLKÜHLER MIT FILTER Citroen BERLINGO B9,C-ELYSEE,C4 II,DS3,DS4,DS5,C3 9801622280; 175598418486
CCL-PL-004; ÖLKÜHLER Opel ASTRA G, ASTRA H, ZAFIRA A, ZAFIRA B, SPEEDSTER 650813; 175598418601
CCL-PL-005; ÖLKÜHLER MIT FILTER Alfa Romeo 159, BRERA, SPIDER 55595532; 175598418729
CCL-PL-005A; ÖLKÜHLER Opel 55595532; 175598418891
CCL-PL-006; ÖLKÜHLER MIT FILTER Alfa Romeo, MITO [2008 - ] 55236754; 175598419004
CCL-PL-006A; ÖLKÜHLER Fiat BRAVO II, DOBLO, GRANDE PUNTO, PUNTO EVO, LINEA 55220558; 175598419165
CCL-PL-007; ÖLKÜHLER MIT FILTER Chevrolet AVEO T300, CRUZE, ORLANDO, TRAX 55566784; 175598419305
CCL-PL-008; ÖLKÜHLER MIT FILTER Alfa Romeo, MITO [2008 - ] 55258602; 175598419446
CCL-PL-009; ÖLKÜHLER Saab, 9-3 [2002 - 2015], 9-3X [2009 - 2013] 55565996; 175598419572
CCL-PL-010; ÖLKÜHLER Chevrolet CRUZE, CAPTIVA, ORLANDO 25192111; 175598419775
CCL-PL-012; ÖLFILTER OHNE KÜHLER Alfa Romeo, MITO [2008 - ] 55238294; 175598419914
CCL-PL-012A; ÖLKÜHLER MIT FILTER Opel COMBO C,CORSA C,MERIVA A,TIGRA,CORSA D,AGILA B 5650358; 175598420131
CCL-PL-013; ÖLKÜHLER MIT FILTER Opel ASTRA J/H,SIGNUM,ZAFIRA B/C,INSIGNIA A,MOKKA 25199751; 175598420658
CCL-PL-014; ÖLKÜHLER MIT FILTER Alfa Romeo, MITO [2008 - ] 55183548; 175598420792
CCL-PL-015; ÖLKÜHLER MIT FILTER Saab, 9-3 [2002 - 2015] 5989070231; 175598420905
CCL-PL-016; ÖLKÜHLER OPEL ASTRA H 1.7CDTI 101HP 04-10 97373773; 175598421162
CCL-PL-017; ÖLKÜHLER MOTOR 2.0 OPEL VECTRA 03-08 , SAAB 9-3 02-15 12786260; 175598421260
CCL-PL-021; ÖLKÜHLER Opel ASTRA J,ASTRA H,MERIVA A,ZAFIRA B,CORSA D,MERIVA B,MOKKA 897385813; 175598421406
CCL-PL-022; ÖLKÜHLER Saab, 9-3 [2002 - 2015] 5989070231; 175598421508
CCL-PL-024; ÖLKÜHLER Opel ASTRA J/K,INSIGNIA B,INSIGNIA A,ZAFIRA TOURER C,MOKKA 55599943; 175598421657
CCL-PL-027; ÖLKÜHLER Peugeot, BIPPER [2008 - ] 55255370; 175598421947
CCL-PL-029; ÖLFILTER OHNE KÜHLER MOTOR 1.3 OPEL CORSA D 06-14 , MERIVA B 10-13 93195455; 175598422211
CCL-PL-030; ÖLKÜHLER Opel INSIGNIA B, CORSA E, ADAM, MOKKA / MOKKA X, ASTRA K 12640136; 175598422325
CCL-PL-033; ÖLKÜHLER MIT FILTER Opel ASTRA J/H,ZAFIRA B,ZAFIRA TOURER C,MOKKA 93186324; 175598422408
CCL-PL-034; ÖLKÜHLER MIT FILTER Opel ASTRA J/H,MERIVA,ZAFIRA B/C,CORSA D/E,INSIGNIA 55355699; 175598422492
CCL-RE-001; ÖLKÜHLER Suzuki, JIMNY [1998 - ] 8200267937; 175598422858
CCL-RE-002; ÖLKÜHLER MIT FILTER Nissan, QASHQAI / QASHQAI +2 J10 [2006 - 2014] 152081926R; 175598423431
CCL-RE-002A; ÖLKÜHLER Renault TRAFIC III,ESPACE IV,MEGANE III,MEGANE IV,TALISMAN 152081926R; 175598424012
CCL-RE-003; ÖLFILTER OHNE KÜHLER Renault ESPACE III, MASTER II, TRAFIC II 8200004835; 175598424652
CCL-RE-004; ÖLKÜHLER MIT FILTER Nissan QASHQAI/QASHQAI +2,X-TRAIL T31,PRIMASTAR 8200781898; 175598425203
CCL-RE-006; ÖLKÜHLER Suzuki, GRAND VITARA II [2005 - ] 8200806731; 175598425352
CCL-RE-007; ÖLKÜHLER MIT FILTER Nissan QASHQAI/QASHQAI +2,X-TRAIL T32,QASHQAI J11 152085948R; 175598425440
CCL-RE-009; ÖLKÜHLER ENG 1.4 RENAULT MEGANE III 2009- , RENAULT SCENIC III 2009- 213050003R; 175598425561
CCL-RE-011; ÖLKÜHLER MIT FILTER RENAULT MASTER II 2.5D 98-12 8200709764; 175598425697
CCL-RE-012; ÖLKÜHLER Nissan, NV400 [2011 - ] 8201005235; 175598425809
CCL-RE-013; ÖLKÜHLER Nissan X-TRAIL T32, QASHQAI J11, MICRA V K14, JUKE F16 2130500Q0B; 175598425926
CCL-TY-000; ÖLKÜHLER Lexus, IS II [2005 - 2013] 15710-0R011; 175598426041
CCL-TY-005; ÖLKÜHLER TOYOTA RAV4 2.5 15-19 33493-42100; 175598426123
CCL-VC-000; ÖLKÜHLER Iveco DAILY, DAILY, DAILY 504375360; 175598426226
CCL-VC-001; ÖLKÜHLER IVECO DAILY IV 2.3D 06-11 5801630223; 175598426345
CCL-VV-005; ÖLKÜHLER Volvo XC60,V50,C30,S40 II,S60 II,S80 II,V40,V60 I,V70 III,XC70 31325045; 175598426461
CCL-VV-006; ÖLKÜHLER Volvo XC60,S60 II,S80 II,V40,V60 I,V70 III,XC70 II,S90 II,XC40 31325045; 175598426545
CCL-VV-008; ÖLKÜHLER Volvo XC60,S60 II,S80 II,V40,V60 I,V70 III,XC70 II,XC60 II 31293761; 175598426629
CCL-VV-012; ÖLKÜHLER Volvo XC60, S60 II, V60 I, XC40 ; 175598426844
CCL-VV-013; ÖLKÜHLER Volvo S60 II, V40, V60 I, V70 III 31437314; 175598427117
CCL-VV-014; ÖLKÜHLER Land Rover, FREELANDER [2006 - 2016] ; 175598427297
CCL-VW-000; ÖLKÜHLER MIT FILTER Vw, POLO [2009 - 2017] 03P115389A; 175598427443
CCL-VW-000A; ÖLFILTER OHNE KÜHLER Skoda FABIA II, ROOMSTER 03P115389A; 175598427546
CCL-VW-001; ÖLKÜHLER MIT FILTER AUDI A6 C7 2.0TDI 2011- 03L115389E; 175598427729
CCL-VW-003; ÖLKÜHLER Seat, TOLEDO II [1998 - 2006], LEON [1999 - 2006] 3C0317037A; 175598427860
CCL-VW-005; ÖLFILTER OHNE KÜHLER Vw EOS,GOLF V,JETTA,PASSAT B6,GOLF,SCIROCCO,POLO 06F115397H; 175598428026
CCL-VW-009; ÖLKÜHLER Audi, A8 [2002 - 2011], A6 C6 [2004 - 2011] 09E409061; 175598428253
CCL-VW-010; ÖLKÜHLER PORSCHE CAYENNE 4.8 02.07-09.10 94810727103; 175598428427
CCL-VW-011; ÖLKÜHLER PORSCHE BOXSTER, CAYMAN 2.5-3.4 09.96-12.12 99610702507; 175598428541
CCL-VW-012; ÖLKÜHLER PORSCHE 911, 911 TARGA, BOXSTER 3.2/3.4/3.6 09.97-12.08 99610702557; 175598428612
CCL-VW-013; ÖLKÜHLER PORSCHE CAYENNE, PANAMERA 3.0/3.6/4.8 09.09- 94810728122; 175598428767
CCL-VW-017; ÖLFILTERGEHÄUSE Vw POLO, POLO, FOX 03D115403D; 175598428915
CCL-VW-018; ÖLKÜHLER MIT FILTER Vw MULTIVAN T6, TRANSPORTER T6, CRAFTER 03N115389P; 175598429067
CCL-VW-023; ÖLKÜHLER Audi, A8 [2002 - 2011] 4E0317021H; 175598429179
CCL-VW-025; ÖLKÜHLER MOTOR 2.5 TDI VW TRANSPORTER V 03-10 7H0317019B; 175598429290
CCL-VW-026; ÖLKÜHLER Vw, TOUAREG [2010 - 2018] 057117021P; 175598429543
CCL-VW-027; ÖLKÜHLER Skoda, SUPERB II [2008 - 2015] 03H117021C; 175598429733
CCL-VW-028; ÖLKÜHLER VW PHAETON 3.2/3.6/4.2/5.0/6.0 02-16 3D0409061G; 175598429886
CCL-VW-029; ÖLKÜHLER Audi A4 B5, A6 C5, A8 059117021C; 175598430012
CCL-VW-030; ÖLKÜHLER Vw, JETTA IV [2010 - ] 09G409061E; 175598430161
CCL-VW-031; ÖLKÜHLER VW TOUAREG 3.0/4.2 10-18 , AUDI Q7 3.0/4.2 10-15 7P0317037; 175598430361
CCL-VW-032; ÖLKÜHLER MIT FILTER Vw TOUAREG, TRANSPORTER T5 070115389E; 175598430492
CCL-VW-033; ÖLFILTERGEHÄUSE Skoda, OCTAVIA III [2012 - ] 06D115397K; 175598430627
CCL-VW-034; ÖLKÜHLER Skoda OCTAVIA II, SUPERB II, YETI, OCTAVIA III, SUPERB III 02E409061B; 175598430810
CCL-VW-036; ÖLFILTERGEHÄUSE Vw JETTA III, GOLF VI, JETTA IV, NEW BEETLE, BEETLE 07K115397D; 175598431129
CCL-VW-041; ÖLFILTERGEHÄUSE Vw EOS,GOLF V,GOLF PLUS,JETTA III,PASSAT B6,TOURAN 06D115397J; 175598431285
CCL-VW-045; ÖLKÜHLER PORSCHE 911 3.6/3.8 2008-2012 ; 175598431464
CCS-AR-000; KONDENSATOR KLIMAANLAGE Alfa Romeo 147, 156, GT 60668109; 175598431637
CCS-AR-001; KONDENSATOR KLIMAANLAGE Alfa Romeo 159, BRERA, SPIDER 50507287; 175598431777
CCS-AR-002; KONDENSATOR KLIMAANLAGE Alfa Romeo, 147 [2000 - 2011], 156 [1997- 2006] 46790658; 175598431949
CCS-AR-003; KONDENSATOR KLIMAANLAGE 147 (937) (00-) 1.6 I 16V TS (OHNE TROCKNER) 46768973; 175598432070
CCS-AR-004; KONDENSATOR KLIMAANLAGE Alfa Romeo, 147 [2000 - 2011], GT [2003 - 2010] 46814850; 175598432188
CCS-AR-005; KONDENSATOR KLIMAANLAGE 155 (167) (92-) 2.0 TD (OHNE TROCKNER, SCHWARZ) 60809389; 175598432336
CCS-AU-000; KONDENSATOR KLIMAANLAGE Audi 80 B4, A6 C4, CABRIOLET B4 8A0260401AB; 175598432482
CCS-AU-001; KONDENSATOR KLIMAANLAGE Audi, A4 B5 [1994 - 2002] 8D0260401A; 175598432669
CCS-AU-002; KONDENSATOR KLIMAANLAGE Audi 80 B4, A6 C4, COUPE, CABRIOLET B4 8A0260403AA; 175598432863
CCS-AU-003; KONDENSATOR KLIMAANLAGE Audi 100 C4, A6 C4 4A0260401AB; 175598433013
CCS-AU-004; KONDENSATOR KLIMAANLAGE Audi, A8 [2002 - 2011] 4E0260403K; 175598433159
CCS-AU-005; KONDENSATOR KLIMAANLAGE Audi A4 B6, A4 B7 8E0260403J; 175598433319
CCS-AU-006; KONDENSATOR KLIMAANLAGE Audi A6 C5, ALLROAD C5 4B0260403D; 175598433447
CCS-AU-007; KONDENSATOR KLIMAANLAGE Audi A4 B6, A4 B7, A6 C5 8E0260401A; 175598433586
CCS-AU-008; KONDENSATOR KLIMAANLAGE Audi, A6 C5 [1997 - 2005] 4B0260403H; 175598433694
CCS-AU-009; KONDENSATOR KLIMAANLAGE Audi, A8 [2009 - 2018] 4H0260403C; 175598433810
CCS-AU-010; KONDENSATOR KLIMAANLAGE Audi A4 B6, A4 B7, A6 C5, ALLROAD C5 8E0260401D; 175598435373
CCS-AU-011; KONDENSATOR KLIMAANLAGE Audi A4 B6, A4 B7 8E0260403H; 175598437560
CCS-AU-012; KONDENSATOR KLIMAANLAGE Audi, A8 [1994 - 2006] 4D0260401A; 175598439435
CCS-AU-013; KONDENSATOR KLIMAANLAGE Porsche, CAYENNE [2002 - 2010] 7L0820411D; 175598441205
CCS-AU-014; KONDENSATOR KLIMAANLAGE Audi A4,A5,Q5,A7 Sportback,A6/A6 Allroad 8K0260403E; 175598442898
CCS-AU-015; KONDENSATOR KLIMAANLAGE Skoda RAPID, FABIA II, ROOMSTER, FABIA III 6R0820411D; 175598443253
CCS-AU-017; KONDENSATOR KLIMAANLAGE Skoda OCTAVIA,SUPERB III,SCALA,KODIAQ,KAMIQ 5Q0816411AJ; 175598443456
CCS-AU-018; KONDENSATOR KLIMAANLAGE Audi A6 C8, A7 Sportback, Q7, A8, Q8 4M0816421B; 175598443808
CCS-AU-019; KONDENSATOR KLIMAANLAGE A 8 / S 8 (4E) (03-) 2.8 FSI (OHNE TROCKNER) 4E0260403N; 175598444127
CCS-AU-020; KONDENSATOR KLIMAANLAGE Audi, A8 [2009 - 2018] 4H0260403F; 175598444443
CCS-AU-021; KONDENSATOR KLIMAANLAGE Audi, A6 C7 [2010 - 2018] 8R0260401D; 175598444755
CCS-AU-022; KONDENSATOR KLIMAANLAGE Audi, Q3 [2011 - ] 8U0260401B; 175598444927
CCS-BM-000; KONDENSATOR KLIMAANLAGE Bmw 3 E36, Z3 E36 64538373004; 175598445175
CCS-BM-002; KONDENSATOR KLIMAANLAGE Bmw 7 F01,5 F10,5 GT,6 F06 64509149395; 175598446354
CCS-BM-003; KONDENSATOR KLIMAANLAGE X3 F25 (10-) X3 28IX (W/I TROCKNER) 64539216144; 175598447281
CCS-BM-004; KONDENSATOR KLIMAANLAGE 5 E39 (95-) 520 I (OHNE TROCKNER) 64538391647; 175598448299
CCS-BM-005; KONDENSATOR KLIMAANLAGE 7 E38 (94-) 725 TDS (OHNE TROCKNER) 64538373924; 175598449179
CCS-BM-006; KONDENSATOR KLIMAANLAGE 5 E34 (88-) 525 TDS (OHNE TROCKNER, SCHWARZ) 64531391393; 175598449948
CCS-BM-007; KONDENSATOR KLIMAANLAGE Bmw Z4 E85 E86, 3 E46 64538377614; 175598450479
CCS-BM-008; KONDENSATOR KLIMAANLAGE Bmw X3 E83, 3 E46 64538377648; 175598450647
CCS-BM-009; KONDENSATOR KLIMAANLAGE Bmw 7 F01,5 F10,5 GT,6 F06 64539189238; 175598450825
CCS-BM-010; KONDENSATOR KLIMAANLAGE Bmw 5 E39, Z8 E52 64538378438; 175598450951
CCS-BM-011; KONDENSATOR KLIMAANLAGE X5 E53 (00-) X5 3.0D (W/I TROCKNER) 64536914216; 175598451177
CCS-BM-012; KONDENSATOR KLIMAANLAGE Bmw 5 E60 E61, 6 E63 E64, 7 E65 E66 E67 64509122827; 175598451336
CCS-BM-013; KONDENSATOR KLIMAANLAGE 7 E65-E66-E67-E68 (01-) 745 I (W/I TROCKNER) 64118379885; 175598451459
CCS-BM-014; KONDENSATOR KLIMAANLAGE Mini, COOPER / ONE [2001 - 2007] 1490572; 175598451597
CCS-BM-015; KONDENSATOR KLIMAANLAGE Bmw X5 F15,X5 E70,X6 E71,X6 F16 64536972553; 175598451701
CCS-BM-016; KONDENSATOR KLIMAANLAGE Bmw 1 E81,3 E90,3 E92,X1 E84,Z4 E89 64506169791; 175598451935
CCS-BM-017; KONDENSATOR KLIMAANLAGE X3 E83 (04-) X3 2.0I (OHNE TROCKNER) 17113400400; 175598452139
CCS-BM-018; KONDENSATOR KLIMAANLAGE Bmw 5 E39, 7 E38 64538375513; 175598452331
CCS-BM-019; KONDENSATOR KLIMAANLAGE Bmw 1 F20,2 F22,3 F30,4 F32,3 GT,i8,i3 64509218121; 175598452477
CCS-BM-020; KONDENSATOR KLIMAANLAGE 1 E81,3 E90,X1 E84,Z4 E89 mit TROCKNER 64509169789; 175598452599
CCS-BM-021; New KONDENSATOR KLIMAANLAGE 7 F01 (08-) 750 I mit TROCKNER 64509149390; 175598452793
CCS-BM-022; New KONDENSATOR KLIMAANLAGE X3 F25,X3 18D,X4 F26,X4 20DX mit TROCKNER 6453921614; 175598452930
CCS-BM-023; New KONDENSATOR KLIMAANLAGE X5 E70/50D,F15/E71/F16 50IX mit TROCKNER 64509239944; 175598453236
CCS-BM-024; New KONDENSATOR KLIMAANLAGE 5 F10 520 I,5 GT F07 528 I mit TROCKNER 64539284946; 175598453350
CCS-BM-025; KONDENSATOR KLIMAANLAGE 64509271205; 175598453451
CCS-BM-026; KONDENSATOR KLIMAANLAGE Mini CLUBMAN, COUNTRYMAN 64509271206; 175598453650
CCS-BM-027; KONDENSATOR KLIMAANLAGE Mini COOPER/ONE,CLUBMAN,COUNTRYMAN,PACEMAN 64536941084; 175598454002
CCS-BM-028; KONDENSATOR KLIMAANLAGE Mini COOPER / ONE, CLUBMAN 64539228607; 175598454155
CCS-BM-029; KONDENSATOR KLIMAANLAGE Mini, COOPER / ONE [2001 - 2007] 64536453691; 175598454262
CCS-BM-030; KONDENSATOR KLIMAANLAGE Mini CLUBMAN, COOPER / ONE 64509271204; 175598454399
CCS-CH-000; KONDENSATOR KLIMAANLAGE Chrysler, PT CRUISER [2000 - 2011] 5093598AA; 175598454559
CCS-CH-004; KONDENSATOR KLIMAANLAGE Chrysler, NEON [1994 - 2000] 4740109; 175598455407
CCS-CH-005; KONDENSATOR KLIMAANLAGE Chrysler, 300C [2004 - 2011], 300C [2010 - ] 5137693AA; 175598455557
CCS-CH-006; KONDENSATOR KLIMAANLAGE VOYAGER II (96-) 2.5 TD (OHNE TROCKNER) 4798015; 175598455686
CCS-CH-009; KONDENSATOR KLIMAANLAGE Chrysler 300M, CONCORDE 4758305; 175598456167
CCS-CH-012; KONDENSATOR KLIMAANLAGE Jeep, GRAND CHEROKEE II [1998 - 2005] 55116931AA; 175598456625
CCS-CH-013; KONDENSATOR KLIMAANLAGE Jeep, GRAND CHEROKEE II [1998 - 2005] 55115918AB; 175598457723
CCS-CH-014; KONDENSATOR KLIMAANLAGE WRANGLER (TJ) (97-) 2.5 I (OHNE TROCKNER) 55037512AA; 175598457929
CCS-CH-015; KONDENSATOR KLIMAANLAGE Jeep LIBERTY, CHEROKEE, CHEROKEE 55037465AA; 175598458091
CCS-CH-016; KONDENSATOR KLIMAANLAGE Jeep GRAND CHEROKEE III, COMMANDER 55116928AA; 175598458495
CCS-CH-017; KONDENSATOR KLIMAANLAGE Chrysler, SEBRING [2006 - 2011] 5191277AA; 175598458799
CCS-CH-018; KONDENSATOR KLIMAANLAGE Jeep WRANGLER III, WRANGLER IV 55056631AA; 175598459140
CCS-CH-019; KONDENSATOR KLIMAANLAGE Dodge, NITRO [2006 - 2013] 68003971AA; 175598459434
CCS-CH-020; KONDENSATOR KLIMAANLAGE Jeep LIBERTY, CHEROKEE, CHEROKEE 05183561AA; 175598459562
CCS-CH-021; KONDENSATOR KLIMAANLAGE CHEROKEE (KL) (13-) 2.0 CRD (W/I DRYER) 52014775AB; 175598459672
CCS-CH-022; KONDENSATOR KLIMAANLAGE Dodge, NITRO [2006 - 2013] 68003971AA; 175598459798
CCS-CH-023; KONDENSATOR KLIMAANLAGE Jeep, GRAND CHEROKEE IV [2010 - ] 55038003AE; 175598459924
CCS-CT-001; KONDENSATOR KLIMAANLAGE Citroen, C-ELYSEE [2012 - ] 9674994280; 175598460057
CCS-CT-002; KONDENSATOR KLIMAANLAGE Citroen, C5 III [2008 - ] 6455HV; 175598460157
CCS-CT-003; KONDENSATOR KLIMAANLAGE Citroen JUMPER, JUMPER 1344098080; 175598460270
CCS-CT-004; KONDENSATOR KLIMAANLAGE Citroen BERLINGO, XSARA 6455W4; 175598460396
CCS-CT-005; KONDENSATOR KLIMAANLAGE Citroen BERLINGO, XSARA 6455AV; 175598460590
CCS-CT-006; KONDENSATOR KLIMAANLAGE Citroen, XSARA [1997 - 2006] 6455AW; 175598460765
CCS-CT-007; KONDENSATOR KLIMAANLAGE Citroen, XSARA [1997 - 2006] 6453EC; 175598460856
CCS-CT-008; KONDENSATOR KLIMAANLAGE Citroen BERLINGO, XSARA PICASSO, XSARA 6455AT; 175598460989
CCS-CT-009; KONDENSATOR KLIMAANLAGE Peugeot 1007, 207 207+, 2008 I, 208 I 6455AL; 175598461118
CCS-CT-010; KONDENSATOR KLIMAANLAGE Citroen BERLINGO,C4 Grand Picasso/Picasso I,C4 I 6455CY; 175598461244
CCS-CT-011; KONDENSATOR KLIMAANLAGE Citroen BERLINGO,C4 I/II,DS4,DS5,C4 I 6455CX; 175598461354
CCS-CT-012; KONDENSATOR KLIMAANLAGE Citroen BERLINGO, XSARA PICASSO 6455CN; 175598461450
CCS-CT-013; KONDENSATOR KLIMAANLAGE Lancia, ZETA [1995 - 2004] 6455Q6; 175598461558
CCS-CT-015; KONDENSATOR KLIMAANLAGE Citroen C2,C3 I/II/III,C3 Picasso,DS3,C4 CACTUS 6455EK; 175598461640
CCS-CT-016; KONDENSATOR KLIMAANLAGE Citroen C5 II, C5 III, C6 6455EA; 175598461763
CCS-CT-017; KONDENSATOR KLIMAANLAGE Peugeot, 107 [2005 - 2014] 6455EE; 175598461884
CCS-CT-020; KONDENSATOR KLIMAANLAGE 1489398080; 175598462038
CCS-CT-021; KONDENSATOR KLIMAANLAGE Citroen JUMPER, JUMPER 1343785080; 175598462145
CCS-CT-022; KONDENSATOR KLIMAANLAGE Peugeot 508,RIFTER,5008,3008,PARTNER,EXPERT 9673629780; 175598462238
CCS-CT-025; KONDENSATOR KLIMAANLAGE Lancia, PHEDRA [2002 - 2011] 1401113180; 175598462340
CCS-CT-026; KONDENSATOR KLIMAANLAGE CITROEN SPRINGBRETT (244) (02-) 1347842080; 175598462469
CCS-CT-027; KONDENSATOR KLIMAANLAGE Lancia, PHEDRA [2002 - 2011] 1489257080; 175598462619
CCS-CT-028; KONDENSATOR KLIMAANLAGE Peugeot, 108 [2014 - ] 88450YV020; 175598463035
CCS-DW-000; KONDENSATOR KLIMAANLAGE Chevrolet AVEO/KALOS T250 T255,AVEO/KALOS T200 96469288; 175598463458
CCS-DW-001; KONDENSATOR KLIMAANLAGE AVEO (T300) (11-) 1.2 I (W/I-TROCKNER) 96943762; 175598463653
CCS-DW-002; KONDENSATOR KLIMAANLAGE Chevrolet, AVEO / KALOS T250 T255 [2006 - 2012] 94838817; 175598463795
CCS-DW-003; KONDENSATOR KLIMAANLAGE Daewoo, EVANDA [2002 - 2007] 96327357; 175598464157
CCS-DW-004; KONDENSATOR KLIMAANLAGE EPICA (KL1) (06-) 1.8 I 16V (W/I-TROCKNER) 96471946; 175598464524
CCS-DW-005; KONDENSATOR KLIMAANLAGE MATIZ (M200, M250) (05-) 0.8 (W/I-TROCKNER) 96591582; 175598464707
CCS-DW-006; KONDENSATOR KLIMAANLAGE Chevrolet, TRANS SPORT [1996 - 2006] 10326292; 175598464910
CCS-DW-007; KONDENSATOR KLIMAANLAGE Chevrolet, CAPTIVA [2006 - 2016] 4803979; 175598465241
CCS-DW-008; KONDENSATOR KLIMAANLAGE AVEO (T300) (11-) 1.4 TURBO (W/I DRYER, BENZIN) 96945774; 175598465607
CCS-DW-009; KONDENSATOR KLIMAANLAGE LANOS (KLAT) (97-) 1.3 I, (OHNE TROCKNER) 96274635; 175598468609
CCS-DW-010; KONDENSATOR KLIMAANLAGE Chevrolet AVEO / KALOS T250 T255, LANOS 96469289; 175598469725
CCS-DW-011; KONDENSATOR KLIMAANLAGE Chevrolet LACETTI J200, NUBIRA 96484931; 175598470012
CCS-DW-012; KONDENSATOR KLIMAANLAGE MATIZ (KLYA) (98-) 0.8 (OHNE TROCKNER) 96314763; 175598470284
CCS-DW-014; KONDENSATOR KLIMAANLAGE NUBIRA (KLAJ) (00-) 1.5 I 16V (OHNE TROCKNER) 96271265; 175598470440
CCS-FR-000; KONDENSATOR KLIMAANLAGE Ford MONDEO V, GALAXY, S-MAX, EDGE 5302598; 175598470561
CCS-FR-001; KONDENSATOR KLIMAANLAGE MONDEO I (FD) (92-) 1.6 I 16V (OHNE TROCKNER) 1000959; 175598470676
CCS-FR-002; KONDENSATOR KLIMAANLAGE Ford, SIERRA [1987 - 1993] ; 175598470762
CCS-FR-006; KONDENSATOR KLIMAANLAGE Ford, FOCUS [1998 - 2007] 1086534; 175598470872
CCS-FR-007; KONDENSATOR KLIMAANLAGE Ford, B-MAX [2012 - ], FIESTA VI [2008 - 2017] 1756414; 175598471027
